0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.00444	-1932881652366.5564
0.005556691729323309	-2254972625824.6846
0.006673383458646617	-3231225047552.559
0.007790075187969925	-3874559823207.5664
0.008906766917293234	-5418497735194.639
0.01002345864661654	-5200877582038.86
0.01114015037593985	-6764193539427.915
0.01225684210526316	-6669155147095.248
0.013373533834586466	-10060828031193.541
0.014490225563909775	-9109247838705.574
0.015606917293233082	-12513194028888.73
0.01672360902255639	-10708809052433.129
0.0178403007518797	-13133155049512.436
0.018956992481203007	-12702094991893.854
0.020073684210526316	-14495114740170.16
0.021190375939849623	-15252023226401.361
0.022307067669172932	-17021453098706.5
0.023423759398496242	-18210686837602.406
0.024540451127819548	-21526681406657.152
0.025657142857142858	-21483022579781.55
0.026773834586466164	-22253907257029.984
0.027890526315789473	-21955163817418.05
0.029007218045112783	-23114945855266.14
0.03012390977443609	-23994736695127.223
0.0312406015037594	-26940347267592.15
0.03235729323308271	-28311307907883.387
0.033473984962406014	-32256407262707.168
0.03459067669172933	-31000288290749.824
0.035707368421052633	-30544829603587.76
0.03682406015037594	-33779337839958.926
0.037940751879699246	-35652948749641.05
0.03905744360902256	-36902229469220.414
0.040174135338345865	-39415672593756.57
0.04129082706766917	-39717627929220.03
0.042407518796992484	-40378635643120.66
0.04352421052631579	-42399858321006.85
0.044640902255639096	-42424801956275.08
0.04575759398496241	-41657282047130.55
0.046874285714285716	-46816916455748.77
0.04799097744360902	-45470346319301.22
0.04910766917293233	-49592822735578.445
0.05022436090225564	-51118034618055.75
0.05134105263157895	-49884685580466.19
0.05245774436090225	-52639129309474.17
0.053574436090225566	-53484274714343.76
0.05469112781954887	-54005479546298.93
0.05580781954887218	-53219361005142.44
0.05692451127819549	-58730573845158.76
0.0580412030075188	-57141966472535.12
0.059157894736842104	-61053578236871.74
0.06027458646616542	-61123612754078.695
0.06139127819548872	-61156209022315.47
0.06250796992481203	-64066482687111.91
0.06362466165413534	-62275050686124.586
0.06474135338345866	-70411057748528.17
0.06585804511278195	-70218352778488.72
0.06697473684210527	-70775834600383.9
0.06809142857142857	-68302479868865.87
0.06920812030075188	-72693412429367.39
0.07032481203007519	-75681194457848.95
0.07144150375939849	-77376424777126.92
0.0725581954887218	-76486793720204.11
0.07367488721804512	-77387293880887.4
0.07479157894736842	-78244009729393.5
0.07590827067669173	-79694355549717.5
0.07702496240601504	-81302632981322.4
0.07814165413533834	-81351520997199.83
0.07925834586466166	-83628827711624.22
0.08037503759398497	-82854592373093.97
0.08149172932330827	-84164743378276.84
0.08260842105263158	-87201911992218.83
0.0837251127819549	-88744736211048.75
0.0848418045112782	-89751641716050.03
0.0859584962406015	-92504904628275.03
0.08707518796992482	-92612922012572.62
0.08819187969924812	-94705432089932.38
0.08930857142857143	-95493115989620.81
0.09042526315789474	-95594250605768.77
0.09154195488721804	-95179207749344.5
0.09265864661654136	-98844010819785.3
0.09377533834586466	-100111132685224.12
0.09489203007518797	-100694026057533.5
0.09600872180451128	-102369849478539.14
0.09712541353383458	-105252429549214.6
0.0982421052631579	-104409709834431.94
0.09935879699248121	-105917027769663.16
0.1004754887218045	-108900806159498.19
0.10159218045112782	-109870411922255.77
0.10270887218045113	-110161119544797.02
0.10382556390977443	-112565829613642.92
0.10494225563909775	-113032155525784.3
0.10605894736842106	-113316298733267.75
0.10717563909774436	-114772615067625.88
0.10829233082706767	-115475112954080.22
0.10940902255639098	-117337613248762.72
0.11052571428571428	-119356867699013.14
0.1116424060150376	-121056080246429.17
0.11275909774436091	-122965791885250.19
0.11387578947368421	-122522638969716.9
0.11499248120300752	-123220414042057.75
0.11610917293233083	-124876576286445.38
0.11722586466165413	-127046333443998.03
0.11834255639097745	-126636521814793.9
0.11945924812030076	-131939679431097.94
0.12057593984962406	-131799876708338.17
0.12169263157894737	-132790048509248.62
0.12280932330827068	-133772195190234.19
0.12392601503759398	-133684151350475.6
0.1250427067669173	-135906384888469.62
0.1261593984962406	-135467096040210.42
0.1272760902255639	-138261802328004.17
0.12839278195488724	-134783713928467.31
0.12950947368421054	-138568769328194.23
0.13062616541353383	-138497810482248.84
0.13174285714285713	-141825697435964.38
0.13285954887218046	-143951901192747.4
0.13397624060150376	-143807399059754.5
0.13509293233082706	-145095119276848.03
0.13620962406015039	-148722685298623.75
0.13732631578947369	-147468605010611.25
0.13844300751879698	-148952205481698.03
0.1395596992481203	-151619708356572.12
0.1406763909774436	-149518978330478.1
0.1417930827067669	-153169568439234.44
0.14290977443609024	-154732447811476.22
0.14402646616541354	-152724382379163.47
0.14514315789473684	-154705031051908.03
0.14625984962406016	-156765168242245.97
0.14737654135338346	-157437025769492.16
0.14849323308270676	-158520765968646.9
0.1496099248120301	-161989011219660.5
0.1507266165413534	-158226719452308.47
0.15184330827067669	-161849655574281.1
0.15296	-164962593455262.44
0.1540766917293233	-166045314478946.5
0.1551933834586466	-166612513964661.38
0.15631007518796994	-168907325165916.56
0.15742676691729324	-169068196294290.9
